,date,high,low,open,close,volume,adj close
38,2020-10-28,4.177804946899414,3.9350268840789795,4.1222429275512695,4.066606044769287,19435211.0,4.066606044769287
39,2020-10-29,4.106396198272705,3.7333829402923584,4.066606044769287,3.7753119468688965,6527859.0,3.7753119468688965
40,2020-10-30,3.819171905517578,3.580127000808716,3.7753119468688965,3.714937925338745,28434550.0,3.714937925338745
41,2020-10-31,3.7435359954833984,3.5851359367370605,3.714937925338745,3.6483678817749023,20452535.0,3.6483678817749023
42,2020-11-01,3.7166759967803955,3.5559840202331543,3.6483678817749023,3.682663917541504,15953277.0,3.682663917541504
43,2020-11-02,3.8545029163360596,3.6143970489501953,3.682663917541504,3.623914957046509,20039697.0,3.623914957046509
44,2020-11-03,3.6555540561676025,3.2422571182250977,3.623914957046509,3.332746982574463,24573095.0,3.332746982574463
45,2020-11-04,3.3766589164733887,3.0028879642486572,3.332746982574463,3.1846330165863037,20709819.0,3.1846330165863037
46,2020-11-05,3.3770980834960938,3.0228428840637207,3.1846330165863037,3.3582050800323486,26135754.0,3.3582050800323486
47,2020-11-06,3.6452419757843018,3.318023920059204,3.3582050800323486,3.5952820777893066,33947029.0,3.5952820777893066
48,2020-11-07,3.9071059226989746,3.382675886154175,3.5952820777893066,3.4034080505371094,34653203.0,3.4034080505371094
49,2020-11-08,3.650815963745117,3.368067979812622,3.4034080505371094,3.476598024368286,26072941.0,3.476598024368286
50,2020-11-09,3.539320945739746,3.2658870220184326,3.476598024368286,3.4171249866485596,25509378.0,3.4171249866485596
51,2020-11-10,3.6405200958251953,3.3697280883789062,3.4171249866485596,3.586142063140869,24316551.0,3.586142063140869
52,2020-11-11,3.810148000717163,3.457200050354004,3.586142063140869,3.484355926513672,24727644.0,3.484355926513672
53,2020-11-12,3.560576915740967,3.3197689056396484,3.484355926513672,3.429142951965332,25090677.0,3.429142951965332
54,2020-11-13,3.697817087173462,3.3918070793151855,3.429142951965332,3.697801113128662,27584233.0,3.697801113128662
55,2020-11-14,3.697801113128662,3.4036738872528076,3.697801113128662,3.5004849433898926,24359587.0,3.5004849433898926
56,2020-11-15,3.6424520015716553,3.422898054122925,3.5004849433898926,3.5365800857543945,22702610.0,3.5365800857543945
57,2020-11-16,3.816524028778076,3.459120035171509,3.5365800857543945,3.716655969619751,27372174.0,3.716655969619751
58,2020-11-17,3.915112018585205,3.698241949081421,3.7887139320373535,3.831768035888672,23031677.0,3.831768035888672
59,2020-11-18,3.8710429668426514,3.5756990909576416,3.831768035888672,3.74868106842041,20818649.0,3.74868106842041
60,2020-11-19,3.8164420127868652,3.570697069168091,3.74868106842041,3.6270039081573486,21489339.0,3.6270039081573486
61,2020-11-20,3.9870240688323975,3.624535083770752,3.6270039081573486,3.7106049060821533,27416995.0,3.7106049060821533
62,2020-11-21,4.083803176879883,3.6923611164093018,3.7106049060821533,4.001855850219727,25984283.0,4.001855850219727
63,2020-11-22,4.058050155639648,3.7167930603027344,4.001855850219727,3.8899691104888916,25963010.0,3.8899691104888916
64,2020-11-23,4.254518032073975,3.848123073577881,3.8899691104888916,4.068428039550781,9013817.0,4.068428039550781
65,2020-11-24,4.327888011932373,3.8702800273895264,4.068522930145264,4.266965866088867,30722083.0,4.266965866088867
66,2020-11-25,4.40034294128418,3.933892011642456,4.2677130699157715,4.049502849578857,28505942.0,4.049502849578857
67,2020-11-26,4.08480978012085,3.302877902984619,4.049992084503174,3.5277099609375,35408249.0,3.5277099609375
68,2020-11-27,3.7639029026031494,3.4258790016174316,3.5267069339752197,3.5921521186828613,6023810.0,3.5921521186828613
69,2020-11-28,3.697805881500244,3.4802238941192627,3.5894269943237305,3.6245028972625732,17509244.0,3.6245028972625732
70,2020-11-29,3.767204999923706,3.5326240062713623,3.624608039855957,3.7043120861053467,3901221.0,3.7043120861053467
71,2020-11-30,3.8138389587402344,3.6456470489501953,3.704345941543579,3.6864240169525146,21457284.0,3.6864240169525146
72,2020-12-01,3.8161609172821045,3.4924840927124023,3.6864609718322754,3.579318046569824,24719236.0,3.579318046569824
73,2020-12-02,3.8422200679779053,3.5290191173553467,3.5793468952178955,3.7314178943634033,5085526.0,3.7314178943634033
74,2020-12-03,3.894948959350586,3.7176458835601807,3.7361390590667725,3.8219220638275146,21038215.0,3.8219220638275146
75,2020-12-04,3.8601479530334473,3.5188488960266113,3.8219399452209473,3.551129102706909,23754809.0,3.551129102706909
76,2020-12-05,3.711920976638794,3.5085411071777344,3.538393974304199,3.615125894546509,21215020.0,3.615125894546509
77,2020-12-06,3.6758570671081543,3.509108066558838,3.6151320934295654,3.599608898162842,20224612.0,3.599608898162842
78,2020-12-07,3.6098859310150146,3.325592041015625,3.599663019180298,3.392122983932495,16909346.0,3.392122983932495
79,2020-12-08,3.3924200534820557,3.0964670181274414,3.3924200534820557,3.1125550270080566,23027417.0,3.1125550270080566
80,2020-12-09,3.3994760513305664,2.8087239265441895,3.1115670204162598,3.2619690895080566,28583037.0,3.2619690895080566
81,2020-12-10,3.3458259105682373,3.0708560943603516,3.2615880966186523,3.1526899337768555,29252855.0,3.1526899337768555
82,2020-12-11,3.3050079345703125,3.014925956726074,3.1528639793395996,3.2358059883117676,29224480.0,3.2358059883117676
83,2020-12-12,3.4518508911132812,3.2310080528259277,3.2326550483703613,3.334230899810791,24630224.0,3.334230899810791
84,2020-12-13,3.410037040710449,3.2932910919189453,3.334768056869507,3.331057071685791,20722255.0,3.331057071685791
85,2020-12-14,3.3421790599823,3.1363511085510254,3.330364942550659,3.1403470039367676,27242747.0,3.1403470039367676
86,2020-12-15,3.37933611869812,3.0613889694213867,3.1414361000061035,3.29994797706604,18320578.0,3.29994797706604
87,2020-12-16,3.373800039291382,3.1513800621032715,3.29980206489563,3.3441619873046875,21054734.0,3.3441619873046875
88,2020-12-17,3.3773739337921143,3.1798219680786133,3.3437271118164062,3.2092549800872803,10227874.0,3.2092549800872803
89,2020-12-18,3.4692881107330322,3.141922950744629,3.209613084793091,3.4047980308532715,23107656.0,3.4047980308532715
90,2020-12-19,3.6103219985961914,3.3802270889282227,3.4053781032562256,3.4696130752563477,19919598.0,3.4696130752563477
91,2020-12-20,3.495378017425537,3.2858541011810303,3.46966290473938,3.311469078063965,18750351.0,3.311469078063965
92,2020-12-21,3.3510820865631104,3.0336830615997314,3.3114559650421143,3.09761905670166,25892571.0,3.09761905670166
93,2020-12-22,3.128812074661255,2.9248340129852295,3.094120979309082,3.082421064376831,23991868.0,3.082421064376831
94,2020-12-23,3.620084047317505,2.7962100505828857,3.0824270248413086,2.916322946548462,50329367.0,2.916322946548462
95,2020-12-24,3.1119589805603027,2.7897989749908447,2.93046498298645,3.0987229347229004,29820498.0,3.0987229347229004
96,2020-12-25,3.126981019973755,2.858228921890259,3.0974130630493164,2.954710006713867,26360909.0,2.954710006713867
97,2020-12-26,2.9885671138763428,2.853384017944336,2.9551188945770264,2.9182701110839844,21332105.0,2.9182701110839844
98,2020-12-27,3.050766944885254,2.848073959350586,2.918268918991089,2.906161069869995,24533711.0,2.906161069869995
99,2020-12-28,3.0467450618743896,2.8666610717773438,2.9052929878234863,2.947434902191162,27088075.0,2.947434902191162
100,2020-12-29,3.0066330432891846,2.835505962371826,2.947437047958374,2.924665927886963,25386162.0,2.924665927886963
101,2020-12-30,2.9399149417877197,2.8333261013031006,2.9252939224243164,2.9224090576171875,17031663.0,2.9224090576171875
102,2020-12-31,3.1909029483795166,2.7888219356536865,2.9220480918884277,3.1356089115142822,18953615.0,3.1356089115142822
103,2021-01-01,3.873537063598633,3.054542064666748,3.1535348892211914,3.664823055267334,81260736.0,3.664823055267334
104,2021-01-02,3.937006950378418,3.2992630004882812,3.6621639728546143,3.4949400424957275,50081958.0,3.4949400424957275
105,2021-01-03,3.826090097427368,3.3968420028686523,3.4942920207977295,3.4729440212249756,36997985.0,3.4729440212249756
106,2021-01-04,3.8319599628448486,3.2504019737243652,3.4735190868377686,3.590243101119995,39414734.0,3.590243101119995
107,2021-01-05,4.343222141265869,3.485491991043091,3.590670108795166,4.237411975860596,69735075.0,4.237411975860596
108,2021-01-06,4.9713239669799805,4.155298233032227,4.233969211578369,4.620357036590576,77632627.0,4.620357036590576
109,2021-01-07,4.808977127075195,4.347032070159912,4.605810165405273,4.4766130447387695,53715138.0,4.4766130447387695
110,2021-01-08,5.813028812408447,4.054746150970459,4.475872039794922,5.797110080718994,100707264.0,5.797110080718994
111,2021-01-09,7.459084987640381,5.621013164520264,5.766707897186279,7.218531131744385,162227415.0,7.218531131744385
112,2021-01-10,7.501711845397949,6.191731929779053,7.21622896194458,6.586495876312256,96243972.0,6.586495876312256
113,2021-01-11,6.986017227172852,5.775503158569336,6.579784870147705,6.494089126586914,101394969.0,6.494089126586914
114,2021-01-12,8.198620796203613,6.457986831665039,6.48761510848999,7.782700061798096,157738757.0,7.782700061798096
115,2021-01-13,8.478569030761719,7.186761856079102,7.757136821746826,8.466814994812012,107370548.0,8.466814994812012
116,2021-01-14,9.527690887451172,8.22860336303711,8.464188575744629,9.26131534576416,154674301.0,9.26131534576416
117,2021-01-15,9.855640411376953,8.633323669433594,9.270428657531738,9.380011558532715,123418249.0,9.380011558532715
118,2021-01-16,13.35923957824707,9.169472694396973,9.386836051940918,12.877918243408203,302897986.0,12.877918243408203
119,2021-01-17,14.382867813110352,12.400222778320312,12.86845588684082,13.20268440246582,303643624.0,13.20268440246582
120,2021-01-18,13.834186553955078,12.681751251220703,13.179217338562012,12.701574325561523,144213432.0,12.701574325561523
121,2021-01-19,13.331988334655762,11.621259689331055,12.712359428405762,11.790321350097656,147387064.0,11.790321350097656
122,2021-01-20,12.998587608337402,11.079717636108398,11.791474342346191,12.411564826965332,143245334.0,12.411564826965332
123,2021-01-21,12.990006446838379,11.147109985351562,12.418549537658691,11.310115814208984,166420741.0,11.310115814208984
124,2021-01-22,13.380752563476562,10.720327377319336,11.301277160644531,12.718835830688477,190313148.0,12.718835830688477
125,2021-01-23,13.479141235351562,12.562527656555176,12.707362174987793,12.877225875854492,140727865.0,12.877225875854492
126,2021-01-24,13.16489315032959,12.27584171295166,12.872480392456055,12.463919639587402,105137518.0,12.463919639587402
127,2021-01-25,12.92879867553711,12.081398010253906,12.459662437438965,12.224095344543457,89612475.0,12.224095344543457
128,2021-01-26,12.716864585876465,11.483739852905273,12.222853660583496,12.172889709472656,117575609.0,12.172889709472656
129,2021-01-27,12.224189758300781,10.835763931274414,12.179483413696289,11.184797286987305,97215395.0,11.184797286987305
130,2021-01-28,12.684061050415039,10.903341293334961,11.187371253967285,12.000269889831543,115201839.0,12.000269889831543
131,2021-01-29,12.606816291809082,11.376974105834961,12.022982597351074,11.621697425842285,146529369.0,11.621697425842285
132,2021-01-30,12.625574111938477,11.312639236450195,11.616052627563477,11.984418869018555,112936218.0,11.984418869018555
133,2021-01-31,15.22437572479248,11.858070373535156,11.997275352478027,13.516318321228027,351069270.0,13.516318321228027
134,2021-02-01,13.519383430480957,12.638040542602539,13.519383430480957,13.22776985168457,149280612.0,13.22776985168457
135,2021-02-02,13.67038345336914,12.805488586425781,13.235482215881348,13.515045166015625,91074992.0,13.515045166015625
136,2021-02-03,14.904874801635742,13.20100212097168,13.507195472717285,14.805048942565918,144515018.0,14.805048942565918
137,2021-02-04,15.813543319702148,13.982809066772461,14.799270629882812,15.36817741394043,180318628.0,15.36817741394043
138,2021-02-05,17.99698829650879,15.220497131347656,15.348531723022461,17.913799285888672,196730774.0,17.913799285888672
139,2021-02-06,18.5445613861084,16.036651611328125,17.909730911254883,17.97602081298828,192597459.0,17.97602081298828
140,2021-02-07,24.21027946472168,18.00034523010254,18.020671844482422,24.207178115844727,545865729.0,24.207178115844727
141,2021-02-08,33.30602264404297,23.669597625732422,24.044641494750977,30.275327682495117,894521369.0,30.275327682495117
142,2021-02-09,32.97258758544922,27.572586059570312,30.255908966064453,31.598886489868164,445128059.0,31.598886489868164
143,2021-02-10,59.93983840942383,31.599626541137695,31.599626541137695,55.29847717285156,2235807129.0,55.29847717285156
144,2021-02-11,56.263877868652344,42.22793960571289,54.933860778808594,47.37031936645508,856224806.0,47.37031936645508
145,2021-02-12,54.39250564575195,43.77418899536133,47.15752029418945,48.65618133544922,688788872.0,48.65618133544922
146,2021-02-13,51.91789627075195,43.491493225097656,48.65752410888672,43.787147521972656,380032573.0,43.787147521972656
147,2021-02-14,44.5438232421875,38.32867431640625,43.76673889160156,38.57595443725586,472803313.0,38.57595443725586
148,2021-02-15,43.987274169921875,33.83211135864258,38.545528411865234,38.1765022277832,492075708.0,38.1765022277832
149,2021-02-16,39.49046325683594,35.285011291503906,38.159122467041016,36.33607482910156,360245755.0,36.33607482910156
150,2021-02-17,41.205078125,34.22456741333008,36.40126037597656,37.052146911621094,417547992.0,37.052146911621094
151,2021-02-18,43.69624328613281,36.02028274536133,37.055477142333984,41.01509094238281,433522043.0,41.01509094238281
152,2021-02-19,41.210418701171875,38.00141143798828,41.040828704833984,38.75145721435547,319733162.0,38.75145721435547
153,2021-02-20,42.7515983581543,32.88935089111328,38.76970672607422,36.23386764526367,468606771.0,36.23386764526367
154,2021-02-21,37.93278121948242,35.151634216308594,36.10154724121094,36.147972106933594,213433308.0,36.147972106933594
155,2021-02-22,36.25886535644531,26.933208465576172,36.14577865600586,32.279056549072266,341397482.0,32.279056549072266
156,2021-02-23,32.310028076171875,23.411659240722656,32.310028076171875,27.562902450561523,358695614.0,27.562902450561523
157,2021-02-24,31.898147583007812,25.485591888427734,27.58315086364746,29.93597984313965,367826263.0,29.93597984313965
158,2021-02-25,32.0368766784668,26.739532470703125,29.925506591796875,26.739532470703125,246988832.0,26.739532470703125
159,2021-02-26,27.982986450195312,24.98932456970215,26.860483169555664,25.939809799194336,178639218.0,25.939809799194336
160,2021-02-27,27.416004180908203,25.257539749145508,25.963407516479492,25.814472198486328,160106642.0,25.814472198486328
161,2021-02-28,25.909753799438477,22.301069259643555,25.821205139160156,23.823219299316406,156409576.0,23.823219299316406
162,2021-03-01,27.76976776123047,23.697975158691406,23.877151489257812,27.403772354125977,248201636.0,27.403772354125977
163,2021-03-02,31.742143630981445,26.015213012695312,27.420732498168945,27.135156631469727,563934379.0,27.135156631469727
164,2021-03-03,29.230932235717773,26.61944580078125,27.148202896118164,27.272077560424805,305240058.0,27.272077560424805
165,2021-03-04,28.733619689941406,24.280475616455078,27.26654052734375,25.80517578125,290696777.0,25.80517578125
166,2021-03-05,25.781890869140625,23.620702743530273,25.781890869140625,24.378053665161133,192065807.0,24.378053665161133
167,2021-03-06,25.496488571166992,23.89537811279297,24.340831756591797,24.923477172851562,138082740.0,24.923477172851562
168,2021-03-07,27.86521339416504,24.91714096069336,24.91714096069336,26.65015411376953,300207534.0,26.65015411376953
169,2021-03-08,27.069467544555664,25.17438316345215,26.655933380126953,25.545988082885742,209982091.0,25.545988082885742
170,2021-03-09,34.5954704284668,23.743547439575195,25.549341201782227,34.24869918823242,1202374920.0,34.24869918823242
171,2021-03-10,35.584999084472656,28.91278648376465,34.24568557739258,29.714048385620117,842150960.0,29.714048385620117
172,2021-03-11,32.82171630859375,28.467239379882812,29.651203155517578,30.72899055480957,596126031.0,30.72899055480957
173,2021-03-12,31.476247787475586,27.06589698791504,30.783205032348633,27.989315032958984,431815755.0,27.989315032958984
174,2021-03-13,33.13913345336914,27.049644470214844,27.99962043762207,30.90908432006836,521074219.0,30.90908432006836
175,2021-03-14,32.1793098449707,29.05876922607422,30.87592315673828,29.05876922607422,312497649.0,29.05876922607422
176,2021-03-15,30.463226318359375,27.261056900024414,28.98705291748047,29.017908096313477,334277022.0,29.017908096313477
177,2021-03-16,33.16495132446289,27.748605728149414,28.950258255004883,33.080162048339844,450559779.0,33.080162048339844
178,2021-03-17,33.858726501464844,31.004419326782227,33.07617950439453,32.64582824707031,440750660.0,32.64582824707031
179,2021-03-18,35.610050201416016,31.96622657775879,32.65378952026367,33.301387786865234,439630072.0,33.301387786865234
180,2021-03-19,38.4378547668457,31.76274299621582,33.26352310180664,37.764976501464844,621681221.0,37.764976501464844
181,2021-03-20,39.389564514160156,34.34647750854492,37.587562561035156,34.34647750854492,341937806.0,34.34647750854492
182,2021-03-21,35.511627197265625,32.116641998291016,34.341400146484375,32.81172180175781,328942185.0,32.81172180175781
183,2021-03-22,33.542724609375,28.989011764526367,32.80757141113281,29.360292434692383,310387936.0,29.360292434692383
184,2021-03-23,30.836593627929688,28.351924896240234,29.307708740234375,28.591270446777344,245730628.0,28.591270446777344
185,2021-03-24,30.40033531188965,25.096126556396484,28.553295135498047,26.05170249938965,292191840.0,26.05170249938965
186,2021-03-25,27.463455200195312,24.64167594909668,25.983722686767578,25.997766494750977,252605201.0,25.997766494750977
187,2021-03-26,28.87990379333496,25.907812118530273,25.946861267089844,28.2379093170166,232181872.0,28.2379093170166
188,2021-03-27,28.605022430419922,26.88374137878418,28.24203872680664,27.63164520263672,175964471.0,27.63164520263672
189,2021-03-28,29.49205780029297,27.247299194335938,27.617246627807617,28.69735336303711,222965831.0,28.69735336303711
190,2021-03-29,30.247343063354492,28.264358520507812,28.70986557006836,29.469568252563477,219894708.0,29.469568252563477
191,2021-03-30,30.78315544128418,28.94251251220703,29.47743034362793,29.625276565551758,221168524.0,29.625276565551758
192,2021-03-31,29.886476516723633,26.6994571685791,29.615747451782227,28.72896957397461,221774579.0,28.72896957397461
193,2021-04-01,29.296857833862305,27.99394989013672,28.732580184936523,28.418750762939453,172089242.0,28.418750762939453
194,2021-04-02,29.574100494384766,28.043386459350586,28.33231544494629,29.117610931396484,167497181.0,29.117610931396484
195,2021-04-03,32.780338287353516,28.199560165405273,29.081626892089844,28.251848220825195,424655897.0,28.251848220825195
196,2021-04-04,30.0936279296875,27.917348861694336,28.299345016479492,29.3297119140625,185849450.0,29.3297119140625
197,2021-04-05,32.98377227783203,28.740985870361328,29.310335159301758,31.246593475341797,447418402.0,31.246593475341797
198,2021-04-06,34.554840087890625,30.20060157775879,31.27870750427246,31.554494857788086,453065493.0,31.554494857788086
199,2021-04-07,32.699039459228516,28.70438575744629,31.521106719970703,29.476511001586914,337039411.0,29.476511001586914
200,2021-04-08,31.3580322265625,29.308914184570312,29.580791473388672,30.764034271240234,177272348.0,30.764034271240234
201,2021-04-09,32.42420959472656,30.409526824951172,30.760326385498047,31.532609939575195,289110798.0,31.532609939575195
202,2021-04-10,33.943992614746094,30.880163192749023,31.536279678344727,31.803802490234375,377650235.0,31.803802490234375
203,2021-04-11,32.366477966308594,30.935728073120117,31.803796768188477,31.60232162475586,211605192.0,31.60232162475586
204,2021-04-12,35.65488052368164,31.30670928955078,31.66559410095215,33.883968353271484,485683846.0,33.883968353271484
205,2021-04-13,34.81218719482422,31.746957778930664,33.798213958740234,33.67353057861328,380251185.0,33.67353057861328
206,2021-04-14,39.37591552734375,32.97645950317383,33.63677978515625,38.462867736816406,975987632.0,38.462867736816406
207,2021-04-15,40.80036926269531,36.40646743774414,38.41642761230469,37.143062591552734,578582518.0,37.143062591552734
208,2021-04-16,37.566322326660156,33.17973327636719,37.02238845825195,35.631317138671875,441000850.0,35.631317138671875
209,2021-04-17,36.87984085083008,33.909210205078125,35.53505325317383,34.341453552246094,299361049.0,34.341453552246094
210,2021-04-18,34.69755172729492,23.41156005859375,34.36116027832031,29.253093719482422,586258120.0,29.253093719482422
211,2021-04-19,30.4605712890625,25.610403060913086,29.287132263183594,26.283065795898438,305510537.0,26.283065795898438
212,2021-04-20,28.26930809020996,24.01119041442871,26.1361141204834,27.34795379638672,351820081.0,27.34795379638672
213,2021-04-21,28.403427124023438,25.8530330657959,27.40620231628418,25.90350341796875,255465065.0,25.90350341796875
214,2021-04-22,27.733657836914062,22.96561050415039,25.830305099487305,24.034961700439453,293095836.0,24.034961700439453
215,2021-04-23,24.673828125,20.011245727539062,23.98783302307129,23.498424530029297,381922880.0,23.498424530029297
216,2021-04-24,23.891143798828125,21.520355224609375,23.583303451538086,21.777528762817383,177292845.0,21.777528762817383
217,2021-04-25,23.6827449798584,20.460407257080078,21.83055877685547,21.543121337890625,138398301.0,21.543121337890625
218,2021-04-26,26.47709846496582,21.40692138671875,21.62346649169922,26.459278106689453,264631790.0,26.459278106689453
219,2021-04-27,27.862098693847656,25.769237518310547,26.466716766357422,27.820369720458984,214406079.0,27.820369720458984
220,2021-04-28,29.030086517333984,25.88178062438965,27.920236587524414,28.327573776245117,240501701.0,28.327573776245117
221,2021-04-29,29.68246078491211,26.637962341308594,28.29535675048828,27.92986488342285,218944693.0,27.92986488342285
222,2021-04-30,32.98488998413086,27.528404235839844,27.930896759033203,32.918373107910156,386072188.0,32.918373107910156
223,2021-05-01,35.64030456542969,31.766843795776367,32.89854431152344,31.89084243774414,415039866.0,31.89084243774414
224,2021-05-02,32.65867614746094,30.4722957611084,31.79400062561035,31.304956436157227,241565270.0,31.304956436157227
225,2021-05-03,37.08235549926758,31.16550636291504,31.324922561645508,35.93231964111328,613797104.0,35.93231964111328
226,2021-05-04,36.13649368286133,29.9829158782959,35.876583099365234,30.361431121826172,429905095.0,30.361431121826172
227,2021-05-05,35.56074523925781,29.83710289001465,30.29295539855957,35.263118743896484,311207014.0,35.263118743896484
228,2021-05-06,39.2972412109375,34.75200271606445,35.25393295288086,37.98084259033203,615820256.0,37.98084259033203
229,2021-05-07,43.743953704833984,36.006282806396484,37.970577239990234,38.04991912841797,812137105.0,38.04991912841797
230,2021-05-08,39.78215026855469,37.27090835571289,37.90199661254883,38.32207489013672,350546182.0,38.32207489013672
231,2021-05-09,39.360958099365234,35.33116149902344,38.402069091796875,39.021636962890625,329199843.0,39.021636962890625
232,2021-05-10,41.777854919433594,30.219270706176758,38.9265022277832,34.70148849487305,528356770.0,34.70148849487305
233,2021-05-11,37.254913330078125,32.580772399902344,34.690528869628906,36.82477951049805,342073952.0,36.82477951049805
234,2021-05-12,41.44514846801758,32.0162467956543,36.75679397583008,32.0162467956543,635368557.0,32.0162467956543
235,2021-05-13,37.15969467163086,31.041418075561523,32.806304931640625,34.98023986816406,539807645.0,34.98023986816406
236,2021-05-14,37.984100341796875,33.390037536621094,35.040771484375,36.951202392578125,343970663.0,36.951202392578125
237,2021-05-15,39.8306770324707,34.13846969604492,36.95224380493164,34.41056442260742,601746075.0,34.41056442260742
238,2021-05-16,39.502803802490234,32.61438751220703,34.42939376831055,36.5188102722168,566714442.0,36.5188102722168
239,2021-05-17,37.64341354370117,31.962299346923828,36.551124572753906,33.662254333496094,457823166.0,33.662254333496094
240,2021-05-18,37.678077697753906,33.316749572753906,33.62871170043945,36.82215881347656,369926391.0,36.82215881347656
241,2021-05-19,38.42449188232422,18.6785831451416,36.97642517089844,23.383895874023438,583118261.0,23.383895874023438
242,2021-05-20,28.166261672973633,20.92279815673828,23.133920669555664,25.196884155273438,356467352.0,25.196884155273438
243,2021-05-21,26.71778106689453,18.454181671142578,25.10417366027832,21.801769256591797,262253583.0,21.801769256591797
244,2021-05-22,22.172252655029297,18.335521697998047,21.866186141967773,18.851139068603516,159666877.0,18.851139068603516
245,2021-05-23,19.665552139282227,12.147003173828125,18.847211837768555,15.756152153015137,241105086.0,15.756152153015137
246,2021-05-24,20.477659225463867,15.123732566833496,15.625920295715332,19.410947799682617,248935736.0,19.410947799682617
247,2021-05-25,20.18870735168457,17.091575622558594,19.391464233398438,19.450809478759766,177064640.0,19.450809478759766
248,2021-05-26,21.447900772094727,19.05719757080078,19.492048263549805,20.905675888061523,183798753.0,20.905675888061523
